0,1,2,3,4,5,6,7,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,BikeBuyer
0,0,0,0,1,0,0,0,1,0,1,2.191811954,0.002206843,-0.600938985,2.16253468,0.226248945,0
0,0,1,0,0,0,1,0,1,0,1,0.435782878,-0.65670996,-1.195001519,0.392660217,-1.10860885,0
0,0,0,0,1,0,0,0,0,0,1,2.191811954,0.002206843,-0.600938985,1.323771806,0.226248945,1
0,0,0,0,1,0,0,0,1,1,1,-1.320246198,0.661123646,-0.006876451,2.39156956,0.226248945,1
0,0,0,0,1,0,0,0,0,0,1,-1.320246198,0.661123646,1.181248617,1.936242581,0.226248945,1
1,0,0,0,1,0,0,0,1,0,1,2.191811954,0.002206843,-0.600938985,2.233092118,-0.396684692,0
0,0,0,0,1,0,0,0,1,1,1,0.435782878,-0.65670996,-1.195001519,2.217239341,-0.396684692,1
0,1,0,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,-0.006876451,0.469181319,0.404229984,0
0,1,0,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.288430435,0.404229984,0
0,1,0,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,-0.006876451,0.515984755,0.404229984,1
0,1,0,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,-0.006876451,0.641750118,0.404229984,0
0,0,1,0,0,0,1,0,1,0,1,-0.44223166,-0.65670996,-0.006876451,0.674864808,0.404229984,0
0,0,1,0,0,0,1,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-0.047820511,0.404229984,0
0,0,1,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-0.006876451,0.587020293,0.404229984,1
0,1,0,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-0.006876451,0.476000529,0.493220504,0
0,1,0,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.113345322,0.493220504,0
0,1,0,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.024771077,0.493220504,0
0,1,0,0,0,0,1,0,1,0,0,0.435782878,-0.65670996,-0.006876451,0.298751386,0.493220504,1
0,0,1,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,0.587186083,0.047396802,0.493220504,0
0,0,1,0,0,0,1,0,0,0,1,0.435782878,-0.65670996,0.587186083,0.048931754,0.493220504,0
1,0,0,0,0,0,0,1,0,0,1,-1.320246198,0.002206843,-0.600938985,-0.158689297,-0.93062781,0
1,0,0,0,0,0,0,1,1,0,1,-1.320246198,0.002206843,-0.600938985,0.105750119,-0.93062781,0
1,0,0,0,0,0,0,1,0,0,1,-1.320246198,0.002206843,-0.600938985,-0.646174766,-0.93062781,1
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,0.761451165,-0.93062781,0
0,0,0,0,0,0,0,1,1,0,1,-1.320246198,0.002206843,-0.600938985,-0.482186597,-0.752646771,0
0,0,0,0,0,0,0,1,1,0,1,-0.44223166,0.002206843,-0.600938985,-0.319959847,-0.752646771,0
0,0,0,0,0,0,0,1,1,0,1,-0.44223166,0.002206843,-0.600938985,-0.454834266,-0.752646771,0
0,0,0,0,0,0,0,1,1,0,1,-0.44223166,0.002206843,-0.600938985,-0.658706009,-0.752646771,0
0,0,0,0,0,0,0,1,1,0,1,-0.44223166,0.002206843,-0.600938985,-0.253227205,-0.752646771,1
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.002206843,-0.600938985,-0.443309549,-0.752646771,0
0,0,0,0,0,0,0,1,1,0,1,-0.44223166,0.002206843,-0.600938985,-0.597408605,-0.752646771,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,0.134964522,-0.752646771,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.002206843,-0.600938985,-0.589759011,-0.663656251,0
0,0,0,0,0,0,0,1,1,1,1,-1.320246198,0.661123646,-0.006876451,-0.41052198,-0.663656251,0
0,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,-1.40635316,2.184040377,0
0,0,0,0,0,0,0,1,1,0,1,-1.320246198,0.661123646,-0.006876451,-0.129751688,-0.663656251,0
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,0.587186083,0.93968167,-0.841637291,1
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,0.587186083,1.042624067,-0.841637291,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,0.668674676,-0.752646771,0
1,0,0,0,0,0,1,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,0.429071277,-0.752646771,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,-0.006876451,0.278998323,-0.752646771,0
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-0.006876451,1.099543085,-0.752646771,0
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,1.181248617,0.945620171,-0.752646771,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,1.181248617,0.511958653,-0.752646771,1
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,1.181248617,0.42957454,-0.752646771,0
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-0.2924817,-0.485675212,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.661123646,-0.006876451,-0.699520618,-0.485675212,0
0,0,0,0,0,0,0,1,1,1,1,-0.44223166,0.661123646,-0.006876451,-0.293488226,-0.485675212,0
0,0,0,0,0,0,0,1,1,1,1,-0.44223166,0.661123646,-0.006876451,-0.235185236,-0.485675212,1
0,0,0,0,0,0,0,1,1,0,1,-1.320246198,1.320040449,0.587186083,0.242134326,-0.396684692,1
1,0,0,0,0,0,1,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-0.137476771,-0.396684692,0
1,0,0,0,0,0,1,0,1,0,0,-1.320246198,-0.65670996,-1.195001519,0.858958324,-0.396684692,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,1.181248617,0.331991891,-0.396684692,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,1.181248617,0.618700684,-0.396684692,0
1,0,0,0,0,0,1,0,0,1,1,-1.320246198,-0.65670996,-0.006876451,0.332771949,-0.663656251,1
1,0,0,0,0,0,1,0,1,0,1,1.313797416,2.637874055,1.77531115,1.015070431,-0.663656251,1
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,-0.006876451,1.608844995,-0.663656251,0
1,0,0,0,0,0,1,0,1,0,1,-1.320246198,-0.65670996,0.587186083,1.621804011,-0.663656251,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,0.587186083,0.817489473,-0.663656251,0
0,0,0,0,0,0,1,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-0.127436679,-0.307694173,1
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.012340487,-0.307694173,1
0,0,0,0,0,0,1,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.377256312,-0.307694173,0
0,0,0,0,0,0,1,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.54997609,-0.307694173,1
0,0,0,0,0,0,0,1,0,1,1,-0.44223166,1.320040449,0.587186083,-0.194823562,-0.307694173,1
0,0,0,0,0,0,0,1,0,0,1,0.435782878,1.320040449,0.587186083,-0.902159367,-0.307694173,0
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,0.163650499,-0.307694173,0
0,0,0,0,0,0,1,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.139766617,-0.218703653,1
0,0,0,0,0,0,0,1,1,1,1,0.435782878,1.978957252,1.181248617,0.098025036,-0.218703653,1
0,0,0,0,0,0,0,1,0,1,0,1.313797416,1.978957252,1.181248617,0.22019207,-0.218703653,1
0,0,0,0,0,0,0,1,0,0,1,1.313797416,1.978957252,1.181248617,-0.159167396,-0.218703653,0
0,0,0,0,0,0,0,1,1,0,1,1.313797416,2.637874055,1.77531115,0.460424547,-0.218703653,1
0,0,0,0,0,0,0,1,0,1,1,1.313797416,2.637874055,1.77531115,-0.12600238,-0.218703653,1
0,0,0,0,0,0,0,1,0,1,0,0.435782878,0.661123646,1.181248617,0.122735237,-0.218703653,1
0,0,0,0,0,0,0,1,1,0,1,0.435782878,0.661123646,1.181248617,0.263296525,-0.218703653,1
0,0,0,0,0,0,1,0,0,0,1,0.435782878,0.661123646,1.181248617,0.329198783,-0.129713134,1
0,0,0,0,0,0,1,0,1,0,1,0.435782878,0.661123646,1.181248617,0.359369385,-0.129713134,1
0,0,0,0,0,0,1,0,0,0,1,0.435782878,0.661123646,1.181248617,0.234283427,-0.129713134,0
0,0,0,0,0,0,1,0,0,0,1,0.435782878,0.661123646,1.181248617,0.33984279,-0.129713134,1
0,0,0,0,0,0,1,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,-0.287851683,-0.574665732,1
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-1.195001519,-0.225824548,-0.574665732,0
0,0,0,0,0,0,1,0,1,0,0,-0.44223166,-0.65670996,-1.195001519,0.500534589,-0.574665732,0
0,0,0,0,0,0,1,0,0,1,1,-0.44223166,-0.65670996,-1.195001519,0.194575996,-0.574665732,1
0,0,0,0,0,0,1,0,1,1,1,0.435782878,0.661123646,1.181248617,0.660169535,-0.129713134,1
1,0,0,0,0,0,1,0,0,1,0,-1.320246198,0.661123646,0.587186083,0.270593835,-0.129713134,1
1,0,0,0,0,0,1,0,0,0,1,-1.320246198,0.661123646,0.587186083,0.320089727,-0.129713134,1
0,0,0,0,0,0,0,1,1,0,1,-1.320246198,0.002206843,-0.600938985,-0.663235373,-1.10860885,0
0,0,0,1,0,1,0,0,1,1,1,0.435782878,-0.65670996,-1.195001519,-1.650586576,-0.93062781,0
0,0,0,1,0,1,0,0,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.666766473,-0.93062781,0
0,0,0,1,0,1,0,0,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.41236715,-0.93062781,0
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.241031344,-1.01961833,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.002206843,-0.600938985,-0.85935687,-1.01961833,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.002206843,-0.600938985,-0.443359875,-1.01961833,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,0.002206843,-0.600938985,-0.769776099,-1.01961833,0
0,0,0,1,0,1,0,0,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.516391562,-0.93062781,0
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.995212651,-0.93062781,0
0,0,1,0,0,0,0,0,1,1,1,-1.320246198,0.661123646,-0.006876451,-0.154210258,-0.93062781,1
0,0,0,1,0,1,0,0,0,0,0,0.435782878,-0.65670996,-1.195001519,-1.680606199,-0.841637291,0
0,0,0,1,0,1,0,0,1,1,1,0.435782878,-0.65670996,-1.195001519,-1.701491604,-0.841637291,1
0,0,0,1,0,1,0,0,0,0,0,0.435782878,-0.65670996,-1.195001519,-1.102130824,-0.841637291,0
0,0,0,1,0,1,0,0,0,1,0,0.435782878,-0.65670996,-1.195001519,-1.432346681,-0.841637291,0
0,1,0,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-0.715952147,-0.841637291,0
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-0.440692582,-0.841637291,0
0,1,0,0,0,1,0,0,1,0,0,-0.44223166,-0.65670996,-1.195001519,-0.922289877,-0.841637291,0
0,0,1,0,0,0,0,0,1,1,1,-1.320246198,0.661123646,-0.006876451,-1.040783093,-0.752646771,0
0,1,0,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-0.53747001,-0.841637291,0
0,0,1,0,0,0,0,0,0,1,1,-0.44223166,0.661123646,-0.006876451,-1.036631176,-0.841637291,1
0,0,1,0,0,0,0,0,1,1,1,0.435782878,0.661123646,-0.006876451,-0.660064818,-0.752646771,0
0,0,1,0,0,0,0,0,0,1,1,-0.44223166,1.320040449,0.587186083,-0.851380155,-1.197599369,0
0,0,1,0,0,0,0,0,1,1,1,0.435782878,1.320040449,0.587186083,-0.672822529,-1.10860885,1
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.550429026,-1.10860885,0
1,0,0,0,0,0,0,1,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.429117539,-1.10860885,0
1,0,0,0,0,0,0,1,1,0,1,-1.320246198,-0.65670996,-1.195001519,-0.036069326,-1.10860885,0
0,0,1,0,0,0,0,0,0,0,0,0.435782878,-0.65670996,-0.006876451,-0.800600943,2.895964534,0
0,0,0,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.250811544,2.717983495,0
1,0,0,0,0,0,0,1,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.712378982,2.717983495,0
1,0,0,0,0,0,0,1,1,0,1,-1.320246198,-0.65670996,-1.195001519,0.631961657,-0.396684692,0
1,0,0,0,0,0,0,1,1,0,1,-1.320246198,-0.65670996,-1.195001519,0.922696552,-0.396684692,0
0,1,0,0,0,1,0,0,0,0,0,0.435782878,-0.65670996,-0.006876451,-1.388437006,0.760192063,0
0,1,0,0,0,1,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-1.470116551,0.760192063,0
0,1,0,0,0,1,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-1.452275887,0.760192063,0
0,1,0,0,0,1,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-1.659393674,0.760192063,0
0,1,0,0,0,1,0,0,1,0,0,0.435782878,-0.65670996,-0.006876451,-1.362292506,0.760192063,0
0,0,0,1,0,0,0,0,1,0,0,0.435782878,-0.65670996,0.587186083,-1.478571366,0.671201543,0
0,1,0,0,0,0,0,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,-1.061165235,0.671201543,0
0,1,0,0,0,0,0,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.812377291,0.671201543,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.987261099,0.582211023,0
0,0,1,0,0,0,0,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.728382737,0.582211023,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.568697464,0.493220504,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-0.006876451,-0.518471841,0.493220504,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.656994915,0.493220504,0
0,1,0,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,-0.006876451,-0.771990455,0.493220504,0
0,1,0,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,-0.006876451,-0.814641974,0.404229984,0
0,1,0,0,0,0,0,1,0,0,1,0.435782878,-0.65670996,-0.006876451,-0.928731641,0.404229984,0
0,1,0,0,0,0,0,1,0,0,0,0.435782878,-0.65670996,-0.006876451,-0.686108666,0.404229984,0
0,1,0,0,0,0,0,1,1,0,0,0.435782878,-0.65670996,-0.006876451,-0.597257626,0.404229984,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-0.006876451,-0.749167489,0.404229984,0
0,1,0,0,0,0,0,1,1,0,1,0.435782878,-0.65670996,-0.006876451,-0.810414567,0.404229984,0
0,0,1,0,0,0,0,0,0,0,1,-0.44223166,-0.65670996,-0.600938985,-0.713435833,0.404229984,0
0,0,1,0,0,0,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,-0.471240632,0.315239465,0
0,0,1,0,0,0,0,0,1,0,1,-0.44223166,-0.65670996,-0.006876451,-0.505915436,0.315239465,1
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,1.77531115,0.670410932,0.315239465,0
1,0,0,0,0,0,0,1,0,0,1,-1.320246198,-0.65670996,1.77531115,0.761677633,0.315239465,0
1,0,0,0,0,0,0,1,1,0,0,-1.320246198,-0.65670996,1.77531115,1.099794716,0.315239465,0
1,0,0,0,0,0,0,1,1,0,0,-1.320246198,-0.65670996,1.181248617,1.317405532,0.315239465,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,1.181248617,0.973551254,0.315239465,1
0,0,1,0,0,0,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,-0.657825299,0.226248945,1
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,1.181248617,-0.119610943,0.226248945,0
1,0,0,0,0,0,0,1,1,1,0,-1.320246198,-0.65670996,-1.195001519,-0.137350956,-0.93062781,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.394342082,-0.93062781,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.433948861,-1.01961833,0
1,0,0,0,0,0,0,1,1,0,1,-1.320246198,-0.65670996,-1.195001519,-0.058791639,-1.01961833,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-0.600938985,-0.660115144,-1.01961833,0
1,0,0,0,0,0,0,1,1,1,1,-1.320246198,-0.65670996,-0.600938985,-0.301339125,-0.93062781,0
1,0,0,0,0,1,0,0,1,1,1,-1.320246198,-0.65670996,-0.600938985,-0.676446021,-0.485675212,0
1,0,0,0,0,1,0,0,0,1,0,-1.320246198,-0.65670996,-0.600938985,-1.17676469,-0.040722614,0
1,0,0,0,0,1,0,0,1,1,0,-1.320246198,-0.65670996,-0.600938985,-1.100772014,-0.040722614,1
1,0,0,0,0,1,0,0,1,1,0,-1.320246198,-0.65670996,-0.600938985,-1.020375789,-0.040722614,0
1,0,0,0,0,1,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.665927829,-0.040722614,1
1,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,-0.667286639,-0.040722614,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.970477286,-0.040722614,1
0,0,0,0,0,1,0,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,-1.37764202,0.048267906,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,-1.129357339,0.048267906,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.768014679,2.362021416,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,-0.917156597,2.273030897,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.848763189,2.273030897,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-1.137510195,0.404229984,0
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-0.600938985,-0.780470433,0.404229984,0
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-1.5800543,0.671201543,0
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-1.567799852,0.671201543,0
0,0,1,0,0,1,0,0,0,1,0,-0.44223166,-0.65670996,-0.006876451,-1.471726992,0.671201543,0
1,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-0.600938985,-1.294905623,2.184040377,0
0,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-0.600938985,-1.30162418,2.095049857,0
0,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,-1.124299548,1.828078298,0
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,-0.65670996,-0.006876451,-1.364003599,1.739087779,0
0,0,1,0,0,1,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,-1.38358052,1.739087779,0
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-1.195001519,-1.522908814,-1.642551967,0
0,0,1,0,0,1,0,0,1,0,1,-0.44223166,-0.65670996,-1.195001519,-1.661054441,-1.642551967,0
0,0,1,0,0,1,0,0,1,0,1,-0.44223166,-0.65670996,-1.195001519,-1.559898627,-1.553561448,0
0,0,1,0,0,1,0,0,0,1,0,-0.44223166,-0.65670996,-1.195001519,-1.292615777,-1.642551967,0
0,0,1,0,0,1,0,0,1,0,1,-0.44223166,-0.65670996,-1.195001519,-1.379453766,-1.464570928,0
0,1,0,0,0,1,0,0,1,0,1,0.435782878,-0.65670996,-1.195001519,-1.162572681,-1.375580408,0
0,1,0,0,0,1,0,0,0,0,1,-1.320246198,0.002206843,-0.600938985,-1.061668498,-1.553561448,0
0,1,0,0,0,1,0,0,1,1,0,-1.320246198,0.002206843,-0.600938985,-1.502048573,-1.553561448,0
0,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-1.195001519,-1.683273492,-1.553561448,0
0,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-1.04901144,-1.464570928,1
0,0,0,0,0,0,0,0,1,0,0,-1.320246198,-0.65670996,-1.195001519,-1.156307059,-1.375580408,0
0,0,1,0,0,1,0,0,0,0,1,-1.320246198,-0.65670996,-0.600938985,-1.464429682,1.650097259,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,-1.263325885,1.650097259,0
0,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-0.600938985,-0.747959658,1.650097259,0
0,0,1,0,0,1,0,0,1,0,1,-1.320246198,0.002206843,-0.600938985,-1.194580192,0.048267906,1
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,1.181248617,0.093395018,0.048267906,1
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,0.002206843,-0.600938985,-1.493618922,0.226248945,1
0,1,0,0,0,1,0,0,1,1,0,-0.44223166,0.002206843,-0.600938985,-1.662513903,0.226248945,0
0,0,1,0,0,1,0,0,0,1,0,-0.44223166,-0.65670996,-0.006876451,-1.505395271,0.226248945,1
1,0,0,0,0,0,0,0,0,0,0,-1.320246198,-0.65670996,0.587186083,-0.281888019,0.226248945,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,-1.425703613,0.315239465,0
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,-0.65670996,-0.006876451,-1.578569675,0.315239465,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-0.006876451,-1.386876891,0.315239465,0
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,0.587186083,-0.077613666,0.137258425,0
0,0,0,0,0,0,0,0,1,1,0,-1.320246198,-0.65670996,0.587186083,-0.460143688,0.137258425,1
0,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,0.587186083,-0.692575592,0.137258425,1
0,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,0.587186083,-0.656214858,0.137258425,1
1,0,0,0,0,0,0,0,1,1,0,-1.320246198,-0.65670996,0.587186083,-0.190998766,0.137258425,1
0,1,0,0,0,1,0,0,0,1,0,-0.44223166,0.002206843,-0.600938985,-1.48742879,-0.752646771,0
0,1,0,0,0,1,0,0,0,1,1,-1.320246198,0.661123646,-0.006876451,-1.072035711,-0.752646771,1
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.268434001,-0.752646771,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.540497848,-0.752646771,0
0,1,0,0,0,1,0,0,1,1,1,-1.320246198,0.661123646,-0.006876451,-1.417827551,-0.663656251,1
0,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,-0.348670987,-0.752646771,0
1,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-0.096586672,-0.752646771,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,-0.65670996,-1.195001519,-1.500312317,-0.663656251,0
0,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.325369922,-0.663656251,0
0,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-0.825009187,-0.663656251,0
0,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,-0.768215984,-0.663656251,0
0,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-0.600938985,-0.619300535,-0.663656251,1
0,0,0,0,0,0,0,0,1,1,0,-1.320246198,-0.65670996,-0.600938985,-0.267268236,-0.663656251,1
1,0,0,0,0,0,0,0,1,1,0,-1.320246198,-0.65670996,-1.195001519,-0.037453298,-0.663656251,0
1,0,0,0,0,0,0,0,0,1,0,-1.320246198,-0.65670996,-1.195001519,-0.296432313,-0.663656251,1
1,0,0,0,0,0,0,0,1,1,0,-1.320246198,-0.65670996,-1.195001519,0.230005694,-0.663656251,1
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.639657513,-0.663656251,0
1,0,0,0,0,0,0,0,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.671966982,-0.663656251,1
1,0,0,0,0,0,0,0,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.744889756,-0.663656251,0
1,0,0,0,0,0,0,1,0,0,1,-1.320246198,-0.65670996,-1.195001519,-0.494692676,-0.663656251,0
1,0,0,0,0,0,0,1,0,1,0,-1.320246198,-0.65670996,-1.195001519,-0.601208239,-0.663656251,0
1,0,0,0,0,0,0,1,0,1,1,-1.320246198,-0.65670996,-1.195001519,-0.570786005,-0.663656251,1
0,0,0,0,0,0,0,0,1,0,1,0.435782878,-0.65670996,0.587186083,-1.025886516,3.518898171,0
0,0,1,0,0,1,0,0,0,0,0,0.435782878,-0.65670996,0.587186083,-1.281317528,0.849182582,0
0,0,1,0,0,1,0,0,0,1,0,-0.44223166,-0.65670996,-0.006876451,-1.53546522,0.938173102,0
0,1,0,0,0,1,0,0,0,0,0,-0.44223166,0.661123646,-0.006876451,-1.463599299,-0.574665732,0
0,0,1,0,0,1,0,0,1,0,1,-1.320246198,0.002206843,-0.600938985,-1.389896468,-0.574665732,0
0,0,1,0,0,1,0,0,1,1,1,-1.320246198,0.002206843,-0.600938985,-1.374068854,-0.574665732,0
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,0.002206843,-0.600938985,-1.424068009,-0.574665732,1
0,0,1,0,0,1,0,0,0,1,0,-0.44223166,0.002206843,-0.600938985,-1.31284694,-0.574665732,0
1,0,0,0,0,0,0,0,1,0,1,-1.320246198,-0.65670996,-1.195001519,-0.36681361,-0.574665732,0
1,0,0,0,0,0,0,0,1,1,1,-1.320246198,-0.65670996,-1.195001519,-0.416384991,-0.574665732,0
0,0,1,0,0,1,0,0,1,1,0,-0.44223166,0.002206843,-0.600938985,-1.382951442,-0.485675212,1
0,0,1,0,0,1,0,0,1,1,1,-0.44223166,0.002206843,-0.600938985,-1.476357009,-0.485675212,1
0,0,1,0,0,1,0,0,0,0,1,-0.44223166,0.002206843,-0.600938985,-1.314457381,-0.485675212,0
0,0,0,0,0,0,0,0,0,0,1,-1.320246198,0.002206843,-0.600938985,-0.713737791,-0.485675212,0
0,0,0,0,0,0,0,0,1,1,1,-1.320246198,0.002206843,-0.600938985,-0.564369405,-0.485675212,0
0,0,0,0,0,0,0,0,0,1,0,-1.320246198,0.002206843,-0.600938985,-0.946194858,-0.485675212,1
